location,propertyType,squaredMeter,room,bathroom,prices
TUXTLA GUTIERREZ,Casa,260.0,5,5,4900000
TUXTLA GUTIERREZ,Departamento,260.0,3,4,4900000
TUXTLA GUTIERREZ,Casa,260.0,3,5,4900000
TUXTLA GUTIERREZ,Casa,250.0,5,4,4950000
TUXTLA GUTIERREZ,Casa,400.0,3,3,4950000
TUXTLA GUTIERREZ,Casa,330.0,4,4,4990000
TUXTLA GUTIERREZ,Casa,400.0,4,4,4990000
TUXTLA GUTIERREZ,Casa,350.0,4,4,4990000
TUXTLA GUTIERREZ,Casa,450.0,4,4,4990000
TUXTLA GUTIERREZ,Casa,400.0,4,4,4990000
TUXTLA GUTIERREZ,Casa,250.0,4,5,4990000
TUXTLA GUTIERREZ,Casa,290.0,4,4,4990000
TUXTLA GUTIERREZ,Casa,365.0,4,4,4990000
TUXTLA GUTIERREZ,Casa,400.0,4,4,4990000
TUXTLA GUTIERREZ,Casa,369.0,5,4,4995000
TUXTLA GUTIERREZ,Casa,700.0,3,3,5000000
TUXTLA GUTIERREZ,Casa,400.0,3,3,5000000
TUXTLA GUTIERREZ,Casa,400.0,2,3,5000000
TUXTLA GUTIERREZ,Casa,535.0,3,3,5000000
TUXTLA GUTIERREZ,Casa,360.0,4,2,5000000
TUXTLA GUTIERREZ,Casa,410.0,2,2,5000000
TUXTLA GUTIERREZ,Casa,820.0,3,3,5000000
TUXTLA GUTIERREZ,Casa,435.0,5,5,5000000
TUXTLA GUTIERREZ,Casa,420.0,5,4,5182500
TUXTLA GUTIERREZ,Casa,420.0,5,5,5182500
TUXTLA GUTIERREZ,Casa,284.0,5,5,5182500
TUXTLA GUTIERREZ,Casa,450.0,4,3,5200000
TUXTLA GUTIERREZ,Casa,200.0,4,2,5200000
TUXTLA GUTIERREZ,Casa,500.0,4,2,5200000
TUXTLA GUTIERREZ,Casa,350.0,4,3,5200000
TUXTLA GUTIERREZ,Casa,500.0,4,5,5200000
TUXTLA GUTIERREZ,Casa,350.0,3,4,5250000
TUXTLA GUTIERREZ,Casa,350.0,4,4,5300000
TUXTLA GUTIERREZ,Casa,350.0,3,3,5300000
TUXTLA GUTIERREZ,Casa,300.0,3,3,5300000
TUXTLA GUTIERREZ,Departamento,282.0,3,3,5302229
TUXTLA GUTIERREZ,Casa,452.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,620.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,850.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,1200.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,4000.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,250.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,368.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,440.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,512.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,295.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,600.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,3,3,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,4,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,391.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,571.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,280.0,4,5,5350000
TUXTLA GUTIERREZ,Casa,1200.0,4,5,5380000
TUXTLA GUTIERREZ,Casa,560.0,4,4,5380000
TUXTLA GUTIERREZ,Casa,254.0,4,4,5390000
TUXTLA GUTIERREZ,Casa,478.0,3,3,5390000
TUXTLA GUTIERREZ,Casa,353.0,3,4,5390000
TUXTLA GUTIERREZ,Casa,353.0,3,3,5390000
TUXTLA GUTIERREZ,Casa,353.0,5,5,5390000
TUXTLA GUTIERREZ,Casa,457.0,5,5,5390000
TUXTLA GUTIERREZ,Casa,250.0,4,5,5390000
TUXTLA GUTIERREZ,Casa,500.0,3,4,5450000
TUXTLA GUTIERREZ,Casa,513.0,3,4,5500000
TUXTLA GUTIERREZ,Casa,500.0,4,4,5500000
TUXTLA GUTIERREZ,Casa,560.0,3,4,5500000
TUXTLA GUTIERREZ,Casa,320.0,3,3,5500000
TUXTLA GUTIERREZ,Casa,535.0,3,3,5500000
TUXTLA GUTIERREZ,Departamento,400.0,3,4,5500000
TUXTLA GUTIERREZ,Casa,500.0,3,3,5500000
TUXTLA GUTIERREZ,Casa,314.0,4,5,5500000
TUXTLA GUTIERREZ,Casa,600.0,4,4,5500000
TUXTLA GUTIERREZ,Casa,510.0,4,3,5500000
TUXTLA GUTIERREZ,Casa,510.0,4,5,5500000
TUXTLA GUTIERREZ,Departamento,510.0,4,5,5500000
TUXTLA GUTIERREZ,Departamento,390.0,4,5,5500000
TUXTLA GUTIERREZ,Departamento,520.0,4,5,5500000
TUXTLA GUTIERREZ,Departamento,440.0,4,5,5500000
TUXTLA GUTIERREZ,Departamento,390.0,4,5,5500000
TUXTLA GUTIERREZ,Casa,390.0,3,5,5600000
TUXTLA GUTIERREZ,Casa,390.0,4,5,5600000
TUXTLA GUTIERREZ,Departamento,390.0,3,4,5600000
TUXTLA GUTIERREZ,Casa,390.0,3,5,5600000
TUXTLA GUTIERREZ,Casa,390.0,3,4,5600000
TUXTLA GUTIERREZ,Casa,390.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,390.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,390.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,390.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,390.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,390.0,3,4,5600000
TUXTLA GUTIERREZ,Casa,390.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,390.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,390.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,390.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,628.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,390.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,390.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,390.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,390.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,390.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,390.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,390.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,390.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,390.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,550.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,425.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,350.0,4,5,5600000
TUXTLA GUTIERREZ,Casa,500.0,2,3,5650000
TUXTLA GUTIERREZ,Casa,456.0,4,3,5700000
TUXTLA GUTIERREZ,Casa,250.0,4,3,5700000
TUXTLA GUTIERREZ,Casa,360.0,3,4,5700000
TUXTLA GUTIERREZ,Casa,300.0,3,4,5800000
TUXTLA GUTIERREZ,Casa,795.0,3,3,5800000
TUXTLA GUTIERREZ,Casa,795.0,4,4,5850000
TUXTLA GUTIERREZ,Casa,906.0,4,4,5850000
TUXTLA GUTIERREZ,Casa,800.0,4,4,5850000
TUXTLA GUTIERREZ,Casa,700.0,4,4,5850000
TUXTLA GUTIERREZ,Casa,650.0,3,3,5880000
TUXTLA GUTIERREZ,Casa,900.0,4,4,5900000
TUXTLA GUTIERREZ,Casa,800.0,3,3,5900000
TUXTLA GUTIERREZ,Casa,898.0,3,4,5990000
TUXTLA GUTIERREZ,Casa,665.0,4,5,5990000
TUXTLA GUTIERREZ,Casa,665.0,4,4,5990000
TUXTLA GUTIERREZ,Casa,650.0,4,5,5990000
TUXTLA GUTIERREZ,Casa,800.0,4,5,5990000
TUXTLA GUTIERREZ,Casa,1000.0,4,5,5990000
TUXTLA GUTIERREZ,Casa,939.0,4,5,5990000
TUXTLA GUTIERREZ,Casa,300.0,4,5,5990000
TUXTLA GUTIERREZ,Casa,64.0,4,5,5990000
TUXTLA GUTIERREZ,Casa,62.0,4,4,5990000
TUXTLA GUTIERREZ,Casa,112.0,4,5,5990000
TUXTLA GUTIERREZ,Casa,54.0,4,5,5990000
TUXTLA GUTIERREZ,Casa,62.0,4,5,5990000
TUXTLA GUTIERREZ,Casa,72.0,4,5,5990000
TUXTLA GUTIERREZ,Casa,82.0,4,5,5990000
TUXTLA GUTIERREZ,Casa,86.0,4,5,5990000
TUXTLA GUTIERREZ,Casa,42.0,4,5,5990000
TUXTLA GUTIERREZ,Casa,45.0,4,5,5990000
TUXTLA GUTIERREZ,Casa,98.0,4,5,5990000
TUXTLA GUTIERREZ,Casa,41.0,4,5,5990000
TUXTLA GUTIERREZ,Casa,91.0,4,4,5990000
TUXTLA GUTIERREZ,Casa,49.0,4,5,5990000
TUXTLA GUTIERREZ,Casa,62.0,4,5,5990000
TUXTLA GUTIERREZ,Casa,105.0,4,5,5990000
TUXTLA GUTIERREZ,Departamento,95.0,2,4,6000000
TUXTLA GUTIERREZ,Casa,65.0,3,4,6000000
TUXTLA GUTIERREZ,Casa,43.0,4,5,6000000
TUXTLA GUTIERREZ,Casa,53.0,3,5,6000000
TUXTLA GUTIERREZ,Casa,44.0,5,5,6000000
TUXTLA GUTIERREZ,Casa,77.0,3,3,6000000
TUXTLA GUTIERREZ,Casa,107.0,2,2,6200000
TUXTLA GUTIERREZ,Casa,76.0,5,5,6300000
TUXTLA GUTIERREZ,Casa,91.0,5,4,6300000
TUXTLA GUTIERREZ,Casa,57.0,5,4,6300000
TUXTLA GUTIERREZ,Casa,115.0,3,3,6500000
TUXTLA GUTIERREZ,Casa,116.0,3,3,6500000
TUXTLA GUTIERREZ,Casa,41.0,3,3,6500000
TUXTLA GUTIERREZ,Casa,45.0,3,3,6500000
TUXTLA GUTIERREZ,Casa,57.0,4,3,6500000
TUXTLA GUTIERREZ,Casa,51.0,4,4,6500000
TUXTLA GUTIERREZ,Casa,117.0,5,5,6590000
TUXTLA GUTIERREZ,Casa,88.0,3,4,6900000
TUXTLA GUTIERREZ,Casa,110.0,3,3,7000000
TUXTLA GUTIERREZ,Casa,88.0,3,2,7000000
TUXTLA GUTIERREZ,Casa,72.0,4,5,7000000
TUXTLA GUTIERREZ,Casa,108.0,4,4,7000000
TUXTLA GUTIERREZ,Casa,68.0,3,4,7050000
TUXTLA GUTIERREZ,Casa,104.0,4,4,7050000
TUXTLA GUTIERREZ,Casa,90.0,4,3,7050000
TUXTLA GUTIERREZ,Casa,51.0,5,4,7100000
TUXTLA GUTIERREZ,Casa,99.0,4,2,7200000
TUXTLA GUTIERREZ,Casa,73.0,3,3,7200000
TUXTLA GUTIERREZ,Casa,101.0,4,5,7200000
TUXTLA GUTIERREZ,Casa,107.0,3,3,7490000
TUXTLA GUTIERREZ,Casa,69.0,3,5,7500000
TUXTLA GUTIERREZ,Casa,116.0,3,3,7500000
TUXTLA GUTIERREZ,Casa,93.0,3,2,7500000
TUXTLA GUTIERREZ,Casa,80.0,3,2,7500000
TUXTLA GUTIERREZ,Casa,115.0,4,5,7500000
TUXTLA GUTIERREZ,Casa,41.0,3,2,7500000
TUXTLA GUTIERREZ,Casa,70.0,3,3,7800000
TUXTLA GUTIERREZ,Casa,57.0,5,5,7800000
TUXTLA GUTIERREZ,Casa,58.0,4,5,8000000
TUXTLA GUTIERREZ,Casa,81.0,4,5,8000000
TUXTLA GUTIERREZ,Casa,45.0,4,5,8000000
TUXTLA GUTIERREZ,Casa,62.0,4,5,8000000
TUXTLA GUTIERREZ,Casa,116.0,4,5,8000000
TUXTLA GUTIERREZ,Casa,85.0,4,5,8000000
TUXTLA GUTIERREZ,Casa,79.0,4,3,8100000
TUXTLA GUTIERREZ,Casa,101.0,4,5,8400000
TUXTLA GUTIERREZ,Casa,87.0,3,2,8450000
TUXTLA GUTIERREZ,Casa,92.0,3,5,8500000
TUXTLA GUTIERREZ,Casa,51.0,3,3,8500000
TUXTLA GUTIERREZ,Casa,89.0,4,5,8500000
TUXTLA GUTIERREZ,Casa,91.0,4,5,8500000
TUXTLA GUTIERREZ,Casa,49.0,3,3,8820000
TUXTLA GUTIERREZ,Casa,90.0,5,5,9000000
TUXTLA GUTIERREZ,Casa,70.0,3,3,9000000
TUXTLA GUTIERREZ,Casa,55.0,5,4,9000000
TUXTLA GUTIERREZ,Casa,59.0,4,5,9000000
TUXTLA GUTIERREZ,Casa,90.0,4,5,9000000
TUXTLA GUTIERREZ,Casa,40.0,4,3,9000000
TUXTLA GUTIERREZ,Casa,110.0,3,3,9000000
TUXTLA GUTIERREZ,Casa,67.0,4,4,9000000
TUXTLA GUTIERREZ,Casa,69.0,4,5,9000000
TUXTLA GUTIERREZ,Casa,56.0,4,5,9000000
TUXTLA GUTIERREZ,Casa,118.0,3,5,9000000
TUXTLA GUTIERREZ,Casa,99.0,3,5,9000000
TUXTLA GUTIERREZ,Casa,41.0,3,5,9000000
TUXTLA GUTIERREZ,Casa,47.0,3,5,9000000
TUXTLA GUTIERREZ,Casa,97.0,3,5,9000000
TUXTLA GUTIERREZ,Casa,43.0,4,5,9000000
TUXTLA GUTIERREZ,Casa,74.0,4,5,9000000
TUXTLA GUTIERREZ,Casa,80.0,4,5,9000000
TUXTLA GUTIERREZ,Casa,104.0,4,5,9000000
TUXTLA GUTIERREZ,Casa,113.0,4,5,9000000
TUXTLA GUTIERREZ,Casa,69.0,4,5,9000000
TUXTLA GUTIERREZ,Casa,78.0,4,5,9000000
TUXTLA GUTIERREZ,Casa,56.0,4,5,9000000
TUXTLA GUTIERREZ,Casa,114.0,4,5,9000000
TUXTLA GUTIERREZ,Casa,66.0,4,5,9000000
TUXTLA GUTIERREZ,Casa,88.0,5,5,9000000
TUXTLA GUTIERREZ,Casa,68.0,3,3,9200000
TUXTLA GUTIERREZ,Casa,87.0,4,3,9220800
TUXTLA GUTIERREZ,Casa,43.0,3,5,9400000
TUXTLA GUTIERREZ,Casa,74.0,3,3,9450000
TUXTLA GUTIERREZ,Casa,74.0,3,2,9500000
TUXTLA GUTIERREZ,Casa,107.0,4,5,9500000
TUXTLA GUTIERREZ,Casa,83.0,3,4,9800000
TUXTLA GUTIERREZ,Casa,56.0,3,4,9800000
TUXTLA GUTIERREZ,Casa,96.0,3,3,9800000
TUXTLA GUTIERREZ,Casa,65.0,4,5,9850000
TUXTLA GUTIERREZ,Casa,94.0,3,3,9890000
TUXTLA GUTIERREZ,Casa,78.0,3,3,10000000
TUXTLA GUTIERREZ,Casa,102.0,4,5,10000000
TUXTLA GUTIERREZ,Casa,80.0,4,3,10000000
TUXTLA GUTIERREZ,Casa,120.0,5,5,10100000
TUXTLA GUTIERREZ,Casa,105.0,4,4,10500000
TUXTLA GUTIERREZ,Casa,105.0,4,4,10500000
TUXTLA GUTIERREZ,Casa,110.0,3,4,10500000
TUXTLA GUTIERREZ,Casa,104.0,4,4,10800000
TUXTLA GUTIERREZ,Casa,41.0,3,3,10900000
TUXTLA GUTIERREZ,Casa,115.0,4,4,10995000
TUXTLA GUTIERREZ,Casa,112.0,3,3,11000000
TUXTLA GUTIERREZ,Casa,100.0,3,4,11000000
TUXTLA GUTIERREZ,Casa,87.0,3,3,11000000
TUXTLA GUTIERREZ,Casa,49.0,4,5,11000000
TUXTLA GUTIERREZ,Casa,85.0,3,3,11000000
TUXTLA GUTIERREZ,Casa,84.0,3,3,11000000
TUXTLA GUTIERREZ,Casa,48.0,5,5,11000000
TUXTLA GUTIERREZ,Casa,95.0,5,5,11000000
TUXTLA GUTIERREZ,Casa,105.0,5,5,11000000
TUXTLA GUTIERREZ,Casa,84.0,5,4,11000000
TUXTLA GUTIERREZ,Casa,47.0,5,5,11000000
TUXTLA GUTIERREZ,Casa,107.0,4,5,11000000
TUXTLA GUTIERREZ,Casa,117.0,5,5,11000000
TUXTLA GUTIERREZ,Casa,73.0,4,5,11000000
TUXTLA GUTIERREZ,Casa,52.0,3,3,11000000
TUXTLA GUTIERREZ,Casa,67.0,5,5,11000000
TUXTLA GUTIERREZ,Casa,55.0,5,5,11000000
TUXTLA GUTIERREZ,Casa,91.0,4,5,11000000
TUXTLA GUTIERREZ,Casa,117.0,5,5,11000000
TUXTLA GUTIERREZ,Casa,104.0,5,5,11000000
TUXTLA GUTIERREZ,Casa,72.0,3,3,11000000
TUXTLA GUTIERREZ,Casa,79.0,3,4,11000000
TUXTLA GUTIERREZ,Casa,112.0,4,4,11000000
TUXTLA GUTIERREZ,Casa,58.0,5,4,11000000
TUXTLA GUTIERREZ,Casa,106.0,4,5,11000000
TUXTLA GUTIERREZ,Casa,76.0,5,5,11000000
TUXTLA GUTIERREZ,Casa,92.0,4,5,11000000
TUXTLA GUTIERREZ,Casa,45.0,4,5,11000000
TUXTLA GUTIERREZ,Casa,58.0,5,5,11000000
TUXTLA GUTIERREZ,Casa,76.0,5,5,11000000
TUXTLA GUTIERREZ,Casa,50.0,5,5,11000000
TUXTLA GUTIERREZ,Casa,45.0,5,5,11000000
TUXTLA GUTIERREZ,Casa,59.0,4,4,11500000
TUXTLA GUTIERREZ,Casa,73.0,3,4,11999000
TUXTLA GUTIERREZ,Casa,90.0,3,4,12000000
TUXTLA GUTIERREZ,Casa,111.0,3,3,12000000
TUXTLA GUTIERREZ,Casa,81.0,4,4,12000000
TUXTLA GUTIERREZ,Departamento,114.0,3,5,12000000
TUXTLA GUTIERREZ,Casa,59.0,3,4,12000000
TUXTLA GUTIERREZ,Departamento,81.0,3,3,12500000
TUXTLA GUTIERREZ,Departamento,47.0,3,4,12800000
TUXTLA GUTIERREZ,Departamento,113.0,3,4,12800000
TUXTLA GUTIERREZ,Casa,49.0,5,5,12950000
TUXTLA GUTIERREZ,Casa,108.0,4,4,13500000
TUXTLA GUTIERREZ,Casa,67.0,4,4,14000000
TUXTLA GUTIERREZ,Casa,79.0,3,5,15000000
TUXTLA GUTIERREZ,Casa,60.0,4,4,15000000
TUXTLA GUTIERREZ,Casa,80.0,3,4,16100000
TUXTLA GUTIERREZ,Casa,42.0,5,4,16500000
TUXTLA GUTIERREZ,Casa,68.0,3,3,17500000
TUXTLA GUTIERREZ,Casa,40.0,3,3,17500000
TUXTLA GUTIERREZ,Casa,68.0,3,3,17500000
TUXTLA GUTIERREZ,Casa,112.0,3,5,17800000
TUXTLA GUTIERREZ,Casa,51.0,4,4,25000000
TUXTLA GUTIERREZ,Casa,96.0,4,4,25000000
TUXTLA GUTIERREZ,Casa,54.0,3,3,35000000
TUXTLA GUTIERREZ,Casa,90.0,3,3,50000000
SAN CRISTOBAL DE LAS CASAS,Casa,220.0,2,3,2470000
SAN CRISTOBAL DE LAS CASAS,Casa,325.0,4,5,4500000
SAN CRISTOBAL DE LAS CASAS,Casa,110.0,4,3,1880000
SAN CRISTOBAL DE LAS CASAS,Casa,138.0,4,3,1920000
SAN CRISTOBAL DE LAS CASAS,Casa,137.0,5,5,5500000
SAN CRISTOBAL DE LAS CASAS,Casa,200.0,4,4,11500000
SAN CRISTOBAL DE LAS CASAS,Casa,290.0,3,3,3900000
SAN CRISTOBAL DE LAS CASAS,Casa,115.0,3,3,3500000
SAN CRISTOBAL DE LAS CASAS,Casa,376.0,3,3,2900000
SAN CRISTOBAL DE LAS CASAS,Casa,350.0,2,2,2590000
SAN CRISTOBAL DE LAS CASAS,Casa,175.0,3,3,3280000
SAN CRISTOBAL DE LAS CASAS,Casa,245.0,4,2,1499000
SAN CRISTOBAL DE LAS CASAS,Casa,130.0,4,4,2500000
SAN CRISTOBAL DE LAS CASAS,Casa,102.0,4,3,2500000
SAN CRISTOBAL DE LAS CASAS,Casa,280.0,3,3,6300000
SAN CRISTOBAL DE LAS CASAS,Casa,850.0,3,2,2500000
SAN CRISTOBAL DE LAS CASAS,Casa,92.0,3,3,4500000
SAN CRISTOBAL DE LAS CASAS,Casa,194.0,4,4,5000000
SAN CRISTOBAL DE LAS CASAS,Casa,120.0,5,5,3990000
SAN CRISTOBAL DE LAS CASAS,Casa,172.0,2,1,1990000
SAN CRISTOBAL DE LAS CASAS,Casa,138.0,4,3,10000000
SAN CRISTOBAL DE LAS CASAS,Casa,180.0,3,2,2000000
SAN CRISTOBAL DE LAS CASAS,Casa,289.0,3,2,1650000
SAN CRISTOBAL DE LAS CASAS,Casa,455.0,5,5,6000000
SAN CRISTOBAL DE LAS CASAS,Casa,92.0,4,4,2500000
SAN CRISTOBAL DE LAS CASAS,Casa,94.0,5,5,13500000
SAN CRISTOBAL DE LAS CASAS,Casa,190.0,4,3,2600000
SAN CRISTOBAL DE LAS CASAS,Casa,220.0,4,1,2399000
SAN CRISTOBAL DE LAS CASAS,Casa,200.0,3,3,4500000
SAN CRISTOBAL DE LAS CASAS,Casa,100.0,3,2,3300000
SAN CRISTOBAL DE LAS CASAS,Departamento,200.0,3,2,860000
SAN CRISTOBAL DE LAS CASAS,Casa,150.0,3,3,2600000
SAN CRISTOBAL DE LAS CASAS,Casa,160.0,3,2,2500000
SAN CRISTOBAL DE LAS CASAS,Casa,214.0,5,4,2600000
SAN CRISTOBAL DE LAS CASAS,Casa,254.0,4,4,2900000
SAN CRISTOBAL DE LAS CASAS,Casa,170.0,3,2,2600000
SAN CRISTOBAL DE LAS CASAS,Casa,749.0,4,1,4430000
SAN CRISTOBAL DE LAS CASAS,Casa,240.0,4,4,6000000
SAN CRISTOBAL DE LAS CASAS,Casa,279.0,3,2,977500
SAN CRISTOBAL DE LAS CASAS,Casa,330.0,3,2,2200000
SAN CRISTOBAL DE LAS CASAS,Casa,275.0,2,2,1550000
SAN CRISTOBAL DE LAS CASAS,Casa,159.0,1,3,2500000
SAN CRISTOBAL DE LAS CASAS,Casa,800.0,3,3,6900000
SAN CRISTOBAL DE LAS CASAS,Casa,190.0,3,2,1700000
SAN CRISTOBAL DE LAS CASAS,Casa,217.0,5,3,15500000
SAN CRISTOBAL DE LAS CASAS,Casa,270.0,3,2,3500000
SAN CRISTOBAL DE LAS CASAS,Casa,192.0,3,2,3500000
SAN CRISTOBAL DE LAS CASAS,Casa,400.0,3,2,2430000
SAN CRISTOBAL DE LAS CASAS,Casa,254.0,3,3,2650000
SAN CRISTOBAL DE LAS CASAS,Casa,800.0,3,1,1580000
SAN CRISTOBAL DE LAS CASAS,Casa,300.0,2,2,3900000
SAN CRISTOBAL DE LAS CASAS,Casa,220.0,1,1,25000000
SAN CRISTOBAL DE LAS CASAS,Departamento,324.0,2,1,1180000
SAN CRISTOBAL DE LAS CASAS,Casa,313.0,4,3,2900000
SAN CRISTOBAL DE LAS CASAS,Casa,176.0,2,2,2750000
SAN CRISTOBAL DE LAS CASAS,Departamento,200.0,3,4,3000000
SAN CRISTOBAL DE LAS CASAS,Casa,276.0,3,1,1995000
SAN CRISTOBAL DE LAS CASAS,Casa,226.0,3,2,1102882
SAN CRISTOBAL DE LAS CASAS,Casa,268.0,5,1,12000000
SAN CRISTOBAL DE LAS CASAS,Casa,300.0,4,4,7000000
SAN CRISTOBAL DE LAS CASAS,Departamento,176.0,2,1,1180000
SAN CRISTOBAL DE LAS CASAS,Departamento,150.0,3,2,990000
SAN CRISTOBAL DE LAS CASAS,Casa,108.0,3,1,1990000
SAN CRISTOBAL DE LAS CASAS,Casa,70.0,3,2,1082500
SAN CRISTOBAL DE LAS CASAS,Casa,150.0,3,2,956510
SAN CRISTOBAL DE LAS CASAS,Casa,220.0,3,2,1072500
SAN CRISTOBAL DE LAS CASAS,Casa,251.0,4,3,947500
SAN CRISTOBAL DE LAS CASAS,Casa,251.0,4,3,1539900
SAN CRISTOBAL DE LAS CASAS,Casa,180.0,5,3,2980000
SAN CRISTOBAL DE LAS CASAS,Casa,240.0,3,2,2245000
SAN CRISTOBAL DE LAS CASAS,Casa,288.0,4,4,5000000
SAN CRISTOBAL DE LAS CASAS,Casa,192.0,3,2,2500000
SAN CRISTOBAL DE LAS CASAS,Casa,75.0,5,5,29000000
SAN CRISTOBAL DE LAS CASAS,Casa,182.0,3,3,3900000
SAN CRISTOBAL DE LAS CASAS,Casa,220.0,2,2,3100000
SAN CRISTOBAL DE LAS CASAS,Casa,179.0,4,4,8000000
SAN CRISTOBAL DE LAS CASAS,Casa,150.0,3,5,6000000
SAN CRISTOBAL DE LAS CASAS,Casa,100.0,3,2,1995000
SAN CRISTOBAL DE LAS CASAS,Casa,300.0,5,5,13500000
SAN CRISTOBAL DE LAS CASAS,Casa,70.0,3,3,1850000
SAN CRISTOBAL DE LAS CASAS,Casa,250.0,4,5,4500000
SAN CRISTOBAL DE LAS CASAS,Casa,155.0,3,2,4900000
SAN CRISTOBAL DE LAS CASAS,Casa,501.0,3,2,2500000
SAN CRISTOBAL DE LAS CASAS,Casa,367.0,3,2,3800000
SAN CRISTOBAL DE LAS CASAS,Casa,150.0,4,2,5875000
SAN CRISTOBAL DE LAS CASAS,Casa,162.0,5,5,11250000
SAN CRISTOBAL DE LAS CASAS,Casa,150.0,3,3,6900000
SAN CRISTOBAL DE LAS CASAS,Casa,280.0,4,3,2800000
SAN CRISTOBAL DE LAS CASAS,Casa,220.0,3,2,15000000
SAN CRISTOBAL DE LAS CASAS,Casa,527.0,4,4,4500000
SAN CRISTOBAL DE LAS CASAS,Casa,200.0,3,3,3465000
SAN CRISTOBAL DE LAS CASAS,Casa,160.0,3,2,3500000
SAN CRISTOBAL DE LAS CASAS,Casa,210.0,5,2,4800000
SAN CRISTOBAL DE LAS CASAS,Casa,200.0,3,2,3750000
SAN CRISTOBAL DE LAS CASAS,Casa,26.0,3,2,2700000
SAN CRISTOBAL DE LAS CASAS,Casa,344.0,3,3,13553000
SAN CRISTOBAL DE LAS CASAS,Casa,100.0,3,4,6550000
SAN CRISTOBAL DE LAS CASAS,Casa,150.0,3,2,3250000
SAN CRISTOBAL DE LAS CASAS,Casa,150.0,3,2,2900000
SAN CRISTOBAL DE LAS CASAS,Departamento,235.0,3,2,2500000
SAN CRISTOBAL DE LAS CASAS,Departamento,176.0,2,1,900000
SAN CRISTOBAL DE LAS CASAS,Casa,192.0,3,2,2000000
SAN CRISTOBAL DE LAS CASAS,Casa,298.0,3,3,3600000
SAN CRISTOBAL DE LAS CASAS,Casa,300.0,4,4,3500000
